,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"12,026,200 ","12,026,200 ","10,817,400 ","10,817,400 ","10,817,400 ","10,817,400 ","10,817,400",
,,"WANITA, 1 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"45,692,900 ","31,941,500 ","18,239,300 ","12,973,500 ","10,066,100 ","9,979,600 ","8,013,500 ","6,147,600"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"27,415,700 ","19,164,900 ","10,943,600 ","7,784,100 ","6,543,000 ","5,987,800 ","5,208,800",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"12,514,500 ","12,514,500 ","11,256,300 ","11,256,300 ","11,256,300 ","11,256,300 ","11,256,300 ","11,256,300"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"12,514,500 ","12,514,500 ","11,256,300 ","11,256,300 ","11,256,300 ","11,256,300 ","11,256,300",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 2 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"46,739,200 ","31,563,300 ","17,416,300 ","12,391,100 ","9,652,500 ","9,531,600 ","7,507,800 ","5,871,500"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"28,043,500 ","18,938,000 ","10,449,800 ","7,434,700 ","6,274,100 ","5,719,000 ","4,880,100",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"8,837,300 ","8,837,300 ","7,949,500 ","7,949,500 ","7,949,500 ","7,949,500 ","7,949,500 ","7,949,500"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"8,837,300 ","8,837,300 ","7,949,500 ","7,949,500 ","7,949,500 ","7,949,500 ","7,949,500",
,,"WANITA, 2 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"45,686,600 ","31,929,000 ","18,223,100 ","12,953,600 ","10,050,500 ","9,964,200 ","8,001,300 ","6,138,000"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"27,412,000 ","19,157,400 ","10,933,900 ","7,772,200 ","6,532,800 ","5,978,500 ","5,200,800",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"8,686,900 ","8,686,900 ","7,814,400 ","7,814,400 ","7,814,400 ","7,814,400 ","7,814,400 ","7,814,400"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"8,686,900 ","8,686,900 ","7,814,400 ","7,814,400 ","7,814,400 ","7,814,400 ","7,814,400",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 3 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"37,646,000 ","25,444,200 ","14,069,300 ","10,057,200 ","7,834,400 ","7,736,200 ","6,093,600 ","4,765,500"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"22,587,600 ","15,266,500 ","8,441,600 ","6,034,300 ","5,092,400 ","4,641,700 ","3,960,800",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"7,241,500 ","7,241,500 ","6,513,400 ","6,513,400 ","6,513,400 ","6,513,400 ","6,513,400 ","6,513,400"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"7,241,500 ","7,241,500 ","6,513,400 ","6,513,400 ","6,513,400 ","6,513,400 ","6,513,400",
,,"WANITA, 3 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"35,560,200 ","24,879,200 ","14,241,400 ","10,181,500 ","7,899,700 ","7,831,800 ","6,289,000 ","4,915,100"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"21,336,100 ","14,927,500 ","8,544,800 ","6,108,900 ","5,134,800 ","4,699,100 ","4,087,900",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"6,685,400 ","6,685,400 ","6,014,800 ","6,014,800 ","6,014,800 ","6,014,800 ","6,014,800 ","6,014,800"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"6,685,400 ","6,685,400 ","6,014,800 ","6,014,800 ","6,014,800 ","6,014,800 ","6,014,800",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 4 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"37,636,100 ","25,434,300 ","14,059,700 ","10,049,200 ","7,828,200 ","7,730,200 ","6,088,800 ","4,761,700"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"22,581,700 ","15,260,600 ","8,435,800 ","6,029,500 ","5,088,300 ","4,638,100 ","3,957,700",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"6,727,700 ","6,727,700 ","6,052,500 ","6,052,500 ","6,052,500 ","6,052,500 ","6,052,500 ","6,052,500"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"6,727,700 ","6,727,700 ","6,052,500 ","6,052,500 ","6,052,500 ","6,052,500 ","6,052,500",
,,"WANITA, 4 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"35,557,000 ","24,875,600 ","14,237,800 ","10,178,000 ","7,914,400 ","7,829,100 ","6,290,100 ","4,915,100"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"21,334,200 ","14,925,400 ","8,542,700 ","6,106,800 ","5,144,400 ","4,697,500 ","4,088,600",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"6,514,100 ","6,514,100 ","5,859,600 ","5,859,600 ","5,859,600 ","5,859,600 ","5,859,600 ","5,859,600"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"6,514,100 ","6,514,100 ","5,859,600 ","5,859,600 ","5,859,600 ","5,859,600 ","5,859,600",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 5 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"37,629,400 ","25,430,900 ","14,056,600 ","10,041,400 ","7,840,300 ","7,724,200 ","6,087,800 ","4,758,000"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"22,577,600 ","15,258,500 ","8,434,000 ","6,024,800 ","5,096,200 ","4,634,500 ","3,957,100",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"6,530,600 ","6,530,600 ","5,875,200 ","5,875,200 ","5,875,200 ","5,875,200 ","5,875,200 ","5,875,200"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"6,530,600 ","6,530,600 ","5,875,200 ","5,875,200 ","5,875,200 ","5,875,200 ","5,875,200",
,,"WANITA, 5 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"35,560,200 ","24,875,600 ","14,237,800 ","10,178,000 ","7,983,500 ","7,829,100 ","6,319,800 ","4,963,500"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"21,336,100 ","14,925,400 ","8,542,700 ","6,106,800 ","5,189,300 ","4,697,500 ","4,107,900",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"6,342,800 ","6,342,800 ","5,704,400 ","5,704,400 ","5,704,400 ","5,704,400 ","5,704,400 ","5,704,400"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"6,342,800 ","6,342,800 ","5,704,400 ","5,704,400 ","5,704,400 ","5,704,400 ","5,704,400",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 6 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"37,759,100 ","25,517,600 ","14,099,200 ","10,071,800 ","7,894,100 ","7,747,600 ","6,106,400 ","4,772,500"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"22,655,500 ","15,310,600 ","8,459,500 ","6,043,100 ","5,131,200 ","4,648,600 ","3,969,200",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400",
,,"WANITA, 6 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"35,686,700 ","24,967,000 ","14,291,200 ","10,217,000 ","8,059,700 ","7,859,400 ","6,397,200 ","5,011,900"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"21,412,000 ","14,980,200 ","8,574,700 ","6,130,200 ","5,238,800 ","4,715,600 ","4,158,200",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 7 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"37,764,700 ","25,521,800 ","14,103,200 ","10,073,800 ","7,899,800 ","7,749,500 ","6,111,600 ","4,773,700"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"22,658,800 ","15,313,100 ","8,461,900 ","6,044,300 ","5,134,900 ","4,649,700 ","3,972,500",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400",
,,"WANITA, 7 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"35,691,300 ","24,970,700 ","14,294,100 ","10,218,500 ","8,091,400 ","7,860,900 ","6,466,500 ","5,060,300"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"21,414,800 ","14,982,400 ","8,576,500 ","6,131,100 ","5,259,400 ","4,716,500 ","4,203,200",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 8 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"37,770,300 ","25,525,900 ","14,107,100 ","10,075,700 ","7,905,500 ","7,751,300 ","6,115,200 ","4,774,800"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"22,662,200 ","15,315,500 ","8,464,300 ","6,045,400 ","5,138,600 ","4,650,800 ","3,974,900",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400",
,,"WANITA, 8 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"35,695,900 ","24,974,500 ","14,297,000 ","10,220,000 ","8,136,100 ","7,862,400 ","6,478,300 ","5,108,800"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"21,417,500 ","14,984,700 ","8,578,200 ","6,132,000 ","5,288,500 ","4,717,400 ","4,210,900",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

,Premi MiUltimate HealthCare 2025,,,,,,
,,,"PRIA, 9 TAHUN",,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"37,775,900 ","25,530,100 ","14,111,100 ","10,077,800 ","7,911,100 ","7,753,200 ","6,118,800 ","4,775,900"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"22,665,500 ","15,318,100 ","8,466,700 ","6,046,700 ","5,142,200 ","4,651,900 ","3,977,200",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,864,700 ","4,864,700 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400 ","4,144,400",
,,"WANITA, 9 TAHUN",,,,,
,,,Manfaat Perawatan Rumah Sakit,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"35,700,400 ","24,978,200 ","14,299,800 ","10,221,600 ","8,180,500 ","7,864,000 ","6,506,300 ","5,157,200"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"21,420,200 ","14,986,900 ","8,579,900 ","6,133,000 ","5,317,300 ","4,718,400 ","4,229,100",
,,,Manfaat Rawat Jalan,,,,
"Diamond ","Ruby ","Emerald ","Topaz ","Topaz ID ","Jade ","Jade ID ",Sapphire
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800"
Diamond,,Emerald,,Topaz ID,,Jade ID,
,"Ruby Smart ",,"Topaz Smart ",,"Jade Smart ",,
"Smart ",,"Smart ",,"Smart ",,Smart,
"4,688,800 ","4,688,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800 ","3,995,800",
,,,,,Kembali ke Menu Utama,,
,,,,,,,Kembali ke
,,,,,,Menu Utama,
,,,,CONFIDENTIAL,,,

